UUID|Author|LastName|Name|Birth Year|Death Year|Author_name|Summary|Wiki_URL|cats|linked_authors|country|genera|title|uuid_coem|Image|Audio
a4543c11-7c0e-469f-a8cf-4a982e206fd7|Muñoz Rojas, José Antonio|Muñoz Rojas|José Antonio|Unknown|Unknown|José Antonio Muñoz Rojas|José Antonio Muñoz Rojas (Antequera, 9 de octubre de 1909 - Mollina, 29 de septiembre de 2009) fue un poeta y narrador español encuadrado en la Generación del 36.|https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Mu%C3%B1oz_Rojas|Alumnado del Colegio Nuestra Señora del Recuerdo,Cultura de Antequera,Dramaturgos de Andalucía,Dramaturgos de España del siglo XX,Dramaturgos de España del siglo XXI,Escritores de España de la Generación del 36,Escritores de España del siglo XX,Escritores de España del siglo XXI,Escritores de la provincia de Málaga,Escritores en español del siglo XX,Escritores en español del siglo XXI,Fallecidos en 2009,Fallecidos por cáncer en España,Ganadores del Premio Nacional de Poesía (España),Hijos predilectos de Andalucía,Hombres,Nacidos en 1909,Nacidos en Antequera,Poetas de España del siglo XX,Poetas de España del siglo XXI,Poetas de la provincia de Málaga,Poetas en español,Traductores de España del siglo XX,Traductores de España del siglo XXI|Alfonso Canales,Emilio Prados,John Donne,José Bergamín,José Luis Cano,Leopoldo Panero,Manuel Altolaguirre,Pablo Neruda,T. S. Eliot,Vicente Aleixandre,William Wordsworth|Unknown|Unknown|A ti la siempre flor, la siempre viva...|b3413f55-c5a5-4ef4-85b5-1a3ada447864|Sagan.png|tenquita.mp3
e1a8fac9-27c2-401e-8b9d-55fe6ed95d7b|Neruda #2, Pablo|Neruda #2|Pablo|Unknown|Unknown|Pablo Neruda|Pablo Neruda, seudónimo y posterior nombre legal[1]​ de Ricardo Eliécer Neftalí Reyes Basoalto (Parral, 12 de julio de 1904-Santiago, 23 de septiembre de 1973), fue un poeta y político chileno.Es considerado entre los más destacados e influyentes artistas de su siglo; además de haber sido senador de la república chilena, miembro del Comité Central del Partido Comunista (PC), precandidato a la presidencia de su país y embajador en Francia. En 1971 Neruda recibió el Premio Nobel de Literatura «por una poesía que con la acción de una fuerza elemental da vida al destino y los sueños de un continente».[2]​ Entre sus múltiples reconocimientos, destaca el doctorado honoris causa por la Universidad de Oxford.La versión oficial sostuvo que la muerte de Neruda fue debida al cáncer de próstata que padecía. En 2023, las investigaciones concluyeron que fue envenenado por órdenes del gobierno en el hospital donde estaba ingresado y murió el 23 de septiembre de 1973, doce días después del golpe militar de Pinochet, cuando planeaba exiliarse en México. Es probable que la bacteria Clostridium botulinum fuera inyectada por personal médico mientras estaba ingresado, como le había contado a su chófer Manuel Araya en una llamada telefónica poco antes de su muerte.[3]​[4]​El escritor Gabriel García Márquez se refirió a él como «el más grande poeta del siglo XX en cualquier idioma»[5]​ y el crítico literario Harold Bloom señaló: «Ningún poeta del hemisferio occidental de nuestro siglo admite comparación con él»,[6]​ quien lo considera uno de los veintiséis autores centrales del canon de la literatura occidental de todos los tiempos.[7]​|https://es.wikipedia.org/wiki/Pablo_Neruda|Alumnado de la Universidad de Chile,Alumnado del Instituto Pedagógico de la Universidad de Chile,Ateos de Chile,Chilenos laureados con el Premio Nobel de Literatura,Comendadores de la Orden El Sol del Perú,Comunistas de Chile,Diplomáticos de Chile,Doctores honoris causa de la Pontificia Universidad Católica de Chile,Doctores honoris causa de la Universidad Nacional Mayor de San Marcos,Doctores honoris causa por la Universidad de Oxford,Embajadores de Chile en Francia,Escritores con seudónimo,Escritores de Chile del siglo XX,Escritores en español del siglo XX,Fallecidos en 1973,Fallecidos en Santiago de Chile,Fallecidos por cáncer de próstata,Fallecidos por cáncer en Chile,Ganadores de los Premios Cálamo,Hombres,Latinoamericanos laureados con el Premio Nobel de Literatura,Laureados con el Premio Nobel 1971,Laureados con el Premio Nobel de Literatura por idioma español,Libretistas de ópera de Chile,Miembros de la Academia de las Artes de Berlín,Nacidos en 1904,Pablo Neruda,Parralinos,Poesía moderna,Poetas de Chile del siglo XX,Premio Lenin de la Paz,Reformistas,Senadores de Antofagasta,Senadores de Tarapacá,Senadores del XL Período Legislativo del Congreso Nacional de Chile|Arthur Conan Doyle,Charles Dickens,Dante Alighieri,Emily Dickinson,Federico García Lorca,Fernando Pessoa,Franz Kafka,Gabriel García Márquez,Gabriela Mistral,Geoffrey Chaucer,Heinrich Böll,James Joyce,John Milton,Jorge Luis Borges,Juan Ramón Jiménez,Manuel Altolaguirre,Marcel Proust,Michel de Montaigne,Miguel de Cervantes,Miguel Ángel Asturias,Nicanor Parra,Octavio Paz,Pablo de Rokha,Rafael Alberti,Samuel Beckett,Vicente Huidobro,Vinicius de Moraes,Virginia Woolf,Walt Whitman,William Shakespeare,William Wordsworth,Yukio Mishima|Unknown|Romanticismo|Al golpe de la ola|7ee77489-2a00-4661-815b-811120a0329e|Sagan.png|tenquita.mp3
d98442d6-5cfe-4bd7-b465-feb033754ef8|Núñez, Aníbal|Núñez|Aníbal|Unknown|Unknown|Aníbal Núñez|Aníbal Núñez San Francisco (Salamanca, 1 de noviembre de 1944-Salamanca, 13 de marzo de 1987) fue un poeta, pintor y grabador español.|https://es.wikipedia.org/wiki/An%C3%ADbal_N%C3%BA%C3%B1ez|Alumnado de la Universidad de Salamanca en el siglo XX,Escritores de España del siglo XX,Escritores en español del siglo XX,Fallecidos en 1987,Hombres,Nacidos en 1944,Nacidos en Salamanca,Poesía española contemporánea,Poetas de España del siglo XX,Poetas de Salamanca,Traductores de España del siglo XX||Unknown|Unknown|2.000 Light years from home|0fdd6b6a-3372-4d11-9e51-5c6d09da49c7|Sagan.png|tenquita.mp3
e2d45e77-00a2-4815-b50f-2770b10184ca|Núñez, Serafina|Núñez|Serafina|Unknown|Unknown|Serafina Núñez|Serafina Núñez, cuyo nombre completo es Mercedes Serafina Núñez de Villavicencio y Ortiz nació en La Habana, Cuba, el 14 de agosto de 1913-La Habana el 14 de junio de 2006. Se graduó de maestra normalista en La Habana en 1936 y posteriormente inició estudios de Pedagogía en la Universidad de La Habana en 1949, finalizando hasta el tercer curso cuando comenzó a trabajar como docente de enseñanza primaria. Labor que realizaría hasta 1969.Su comienzo de modo profesional en el mundo de la literatura vino de la mano del poeta español Juan Ramón Jiménez, quien la incluyó en La poesía cubana en 1936 y mantendría con ella una sincera amistad durante toda su vida, hasta el punto de sufragar los gastos de su primer libro Mar Cautiva (1937), y prologaría Vigilia y secreto (1942). Durante su vida literaria recibiría el elogio de la crítica y la admiración y amistad de personalidades como Alfonso Reyes, Gabriela Mistral, y el ya mencionado Juan Ramón Jiménez. Pasaría más de 30 años sin publicar hasta que en 1992 vio la luz el libro Los reinos sucesivos, edición homenaje a la autora. A partir de ese momento se sucederían distintas publicaciones, entre las que destacan las antologías En las serenas márgenes (1999), edición financiada por la Unesco, y Tierra de secreta transparencia,[1]​ edición del poeta andaluz Diego Ropero Regidor y selección del poeta cubano Jorge Enrique González Pacheco, radicado en Estados Unidos, por la Editorial Torremozas y la Fundación Juan Ramón Jiménez (2004). Lo peculiar de Tierra de secreta transparencia es que fue creado entre España (Moguer y Madrid), Estados Unidos (Miami) y Cuba (La Habana). Más tarde, en el año 2006, el Frente de Afirmación Hispanista publicó en México una edición facsimilar de su primer volumen, Mar cautiva, con prólogo del investigador y poeta cubano radicado en México, Roberto Carlos Hernández Ferro, quien hace llegar a manos de Serafina el primer libro salido de imprenta, pocos días antes del deceso de la escritora.En el 2001 visitó Miami como invitada de la Feria Internacional del Libro de esta ciudad estadounidense, y entre los presentes en el homenaje estuvieron el escritor peruano Mario Vargas Llosa, Premio Nobel de Literatura 2010 y el escritor de origen indio y residente en el Reino Unido, Vidiadhar Surajprasad Naipaul, Premio Nobel de Literatura, 2001. La obra poética de Serafina Núñez constituye una de las más poderosas y representativas de la lírica cubana de todos los tiempos.La poeta falleció en La Habana el 14 de junio de 2006 (1) a la edad de 92 años.|https://es.wikipedia.org/wiki/Serafina_N%C3%BA%C3%B1ez|Escritoras de Cuba,Escritores en español del siglo XX,Fallecidos en 2006,Fallecidos en La Habana,Mujeres,Nacidos en 1913,Nacidos en La Habana|Gabriela Mistral,Juan Ramón Jiménez|Reino Unido|Romanticismo|A un ruiseñor amaneciendo|7eb5b878-7870-44d4-b80f-6c98bfb2702c|Sagan.png|tenquita.mp3
6f575ecf-16b2-434f-8810-e8206172a850|Odio, Eunice|Odio|Eunice|Unknown|Unknown|Eunice Odio|Yolanda Eunice Odio Infante (San José, Costa Rica, 18 de octubre de 1919 - Ciudad de México, México, 23 de marzo de 1974) fue una reconocida poeta costarricense.|https://es.wikipedia.org/wiki/Eunice_Odio|Anticomunistas de México,Cuentistas de México del siglo XX,Emigrantes costarricenses hacia México,Ensayistas de México del siglo XX,Escritoras de Costa Rica,Escritoras de México del siglo XX,Escritores en español del siglo XX,Fallecidos en 1974,Fallecidos en Ciudad de México,Mujeres,Mujeres periodistas de México,Nacidos en 1919,Nacidos en San José (Costa Rica),Poetas de México del siglo XX,Poetisas de Costa Rica,Poetisas de México,Teósofos de Costa Rica,Traductoras de México,Traductores del inglés al español||Costa|Unknown|Acorde final|a1c91f93-bc6e-4a7e-83c0-cfe266c6effc|Sagan.png|tenquita.mp3
be2315c5-4f03-40af-a8f2-e580a27f4cd1|Oliván, Lorenzo|Oliván|Lorenzo|Unknown|Unknown|Lorenzo Oliván|Lorenzo Oliván (Castro-Urdiales, Cantabria, 1968) es un poeta, traductor y ensayista español, influido por las generaciones poéticas del 27 y del 50, y por la poesía moderna anglosajona.En el año 2000 resultó ganador del premio Loewe con su poemario Puntos de fuga (Visor, 2001), y en 2003 su obra poética fue también reconocida con el premio Generación del 27 por su Libro de los elementos. Anteriormente recibió el premio Luis Cernuda por Visiones y revisiones. En abril de 2015 recibió el Premio Nacional de la Crítica por Nocturno casi.|https://es.wikipedia.org/wiki/Lorenzo_Oliv%C3%A1n|Cántabros del siglo XX,Cántabros del siglo XXI,Hombres,Nacidos en 1968,Nacidos en Castro-Urdiales,Personas vivas,Poetas de Cantabria,Traductores del inglés al español|Emily Dickinson,John Keats,José Hierro,Luis Cernuda|Mexico|Romanticismo|Ausencia|afdfde3d-c48d-4eac-940f-67ac18fdc876|Sagan.png|tenquita.mp3
7274924d-91bd-401c-b499-cd0d6f4c4c34|Oliver Labra, Carilda|Oliver Labra|Carilda|Unknown|Unknown|Carilda Oliver Labra|"Carilda Oliver Labra (Matanzas, Cuba, el 6 de julio de 1924-Ibidem, 29 de agosto de 2018) fue una poeta cubana. A lo largo de su vida, Carilda se convirtió en una figura icónica en la literatura cubana y una de las voces más influyentes en la poesía lírica contemporánea. Miguel Barnet, amigo e investigador de la obra de Carilda Oliver, señala que ella ""ha experimentado todos los registros y formas, es una de las pocas que todavía hace sonetos, silvas, redondillas, cuartetas, décimas y además un verso libre extraordinario"". Afirma el escritor, además, que ""es una transgresora, una mujer que hizo de su vida lo que le dio la gana. Le dio una patada a la clase media-alta a la que pertenecía, se casó con quien quiso, tuvo los amores que quiso y escribió los poemas eróticos más osados"". La misma Carilda dijo en una de sus entrevistas en los años noventa que ella llevó su vida con franqueza y espontaneidad; que, aunque intentó ser autocrítica, nunca intentó ser otra mujer. Carilda se mostró fiel a sus ideales, a su identidad y a su poesía, sin importarle que la conservadora sociedad cubana de la época se escandalizase. Cuando ganó el Premio Nacional de Poesía en 1950, por su poemario Al sur de mi garganta, la poetisa se defendió contra quienes trataban de criticarla y encasillar poesía, afirmando ella que “no es puramente erótica”, y reconociendo que sí presenta “cierto desenfado formal”."|https://es.wikipedia.org/wiki/Carilda_Oliver_Labra|Fallecidos en 1918,Mujeres,Nacidos en 1924,Poetas de Cuba|Cintio Vitier,Gabriel García Márquez,José Lezama Lima,Nicolás Guillén|Cuba|Romanticismo|A la esperanza vuelvo, a la madera|42d2edb1-8615-4c52-be4d-7202eac54ea8|Sagan.png|tenquita.mp3
ca8863f2-177f-4a39-942c-df60a47cea0b|Othón, Manuel José|Othón|Manuel José|Unknown|Unknown|Manuel José Othón|Manuel José Othón (Cerritos, San Luis Potosí, 14 de junio de 1858 – San Luis Potosí, San Luis Potosí, 28 de noviembre de 1906) fue un poeta, dramaturgo y político mexicano que perteneció a los movimientos literarios del romanticismo y modernismo. Es autor del poema Idilio salvaje, considerado uno de los poemas más representativos de México.[1]​|https://es.wikipedia.org/wiki/Manuel_Jos%C3%A9_Oth%C3%B3n|Académicos correspondientes de la Academia Mexicana de la Lengua,Alumnado de la Universidad Autónoma de San Luis Potosí,Escritores de México del siglo XIX,Escritores de San Luis Potosí,Escritores en español del siglo XIX,Fallecidos en 1906,Fallecidos en San Luis Potosí (ciudad),Hombres,Nacidos en 1858,Nacidos en Cerritos,Poetas de San Luis Potosí,Rotonda de las Personas Ilustres (México)|Alí Chumacero|Unknown|Romanticismo|A través de la lluvia|c6e8caac-80f5-4d6b-bf2a-6df6d47addc2|Sagan.png|tenquita.mp3
4646f5a0-5f5b-4fe9-be08-ed85f490e986|Pacheco, José Emilio|Pacheco|José Emilio|Unknown|Unknown|José Emilio Pacheco|José Emilio Pacheco Berny (Ciudad de México, 30 de junio de 1939-Ciudad de México, 26 de enero de 2014)[3]​ fue un destacado escritor mexicano que publicó poesía, crónica, novela, cuento, ensayo, crítica literaria y traducción.Se le considera integrante de la llamada generación de los cincuenta o de medio siglo, en la que también se incluye a Juan Vicente Melo, Inés Arredondo, Juan García Ponce, Huberto Batis, Sergio Pitol, José de la Colina, Salvador Elizondo, Carlos Monsiváis, entre otros. Compartió la perspectiva cosmopolita[4]​ que caracteriza a los literatos de esa generación, y los temas que abordó en sus textos van desde la historia y el tiempo cíclico,[5]​ los universos de la infancia y de lo fantástico, hasta la ciudad y la muerte. La escritura de Pacheco se distingue por un constante cuestionamiento sobre la vida en el mundo moderno, sobre la literatura y su propia producción artística,[6]​ así como por el uso de un lenguaje sin rebuscamientos, accesible.[6]​|https://es.wikipedia.org/wiki/Jos%C3%A9_Emilio_Pacheco|Académicos e investigadores de la Universidad Nacional Autónoma de México,Académicos honorarios de la Academia Mexicana de la Lengua,Alumnado de la Facultad de Derecho de la Universidad Nacional Autónoma de México,Cuentistas de México del siglo XX,Doctores honoris causa de la Universidad Nacional Autónoma de México,Ensayistas de México del siglo XX,Escritores en español del siglo XX,Fallecidos en 2014,Fallecidos en Ciudad de México,Fallecidos por complicaciones cardiovasculares,Galardonados con el Premio Internacional de Poesía Federico García Lorca,Ganadores del Premio Cervantes,Hombres,Investigadores del Instituto Nacional de Antropología e Historia,Miembros de El Colegio Nacional de México,Nacidos en 1939,Nacidos en Ciudad de México,Novelistas de México del siglo XX,Poetas de México del siglo XX,Poetas de la Ciudad de México,Premio Iberoamericano de Poesía Pablo Neruda,Premio Internacional Alfonso Reyes,Premio Nacional de Ciencias y Artes (México),Premio Nacional de Periodismo de México,Premio Nacional de Poesía Aguascalientes,Premio Xavier Villaurrutia,Profesores de la Universidad de Essex,Profesores de la Universidad de Maryland,Traductores de México|Alfonso Reyes,Alí Chumacero,Amado Nervo,Ana María Matute,Ernest Hemingway,Ernesto Cardenal,Homero Aridjis,Inés Arredondo,Jorge Guillén,Jorge Luis Borges,José Asunción Silva,Juan Gelman,Juan José Arreola,Julio Torri,Julio Verne,Manuel Payno,Marcel Schwob,Martín Luis Guzmán,Octavio Paz,Oscar Wilde,Pedro Salinas,Rubén Darío,Salvador Elizondo,Samuel Beckett,Saul Bellow,Sergio Pitol,T. S. Eliot,Tennessee Williams,Truman Capote,Víctor Hugo,Walt Whitman,William Faulkner,Xavier Villaurrutia|Unknown|Romanticismo|A quien pueda interesar|1c250896-5901-4455-b3fc-de4f6a7f1dc6|Sagan.png|tenquita.mp3
b5d6e83a-4687-4eab-9bcd-cc3b392e73e3|Panero, Juan Luis|Panero|Juan Luis|Unknown|Unknown|Juan Luis Panero|Juan Luis Panero Blanc (Madrid, 9 de septiembre de 1942-Torroella de Montgrí, Gerona, 16 de septiembre de 2013)[1]​ fue un poeta español.|https://es.wikipedia.org/wiki/Juan_Luis_Panero|Escritores de la Comunidad de Madrid,Escritores en español del siglo XX,Escritores en español del siglo XXI,Fallecidos en 2013,Fallecidos en Torroella de Montgrí,Hombres,Nacidos en 1942,Nacidos en Madrid,Poesía española contemporánea,Poetas de España del siglo XX,Poetas de España del siglo XXI|Jorge Luis Borges,Juan Rulfo,Leopoldo María Panero,Leopoldo Panero,Luis Cernuda,Octavio Paz,Pablo Neruda|Unknown|Unknown|A la mañana siguiente Cesare Pavese no pidió el desayuno|80e0e4ca-2ecd-48a7-aec1-b80407bd9bcc|Sagan.png|tenquita.mp3
2aee2df5-0bd1-4ebe-97b5-50f75d542fb9|Panero, Leopoldo María|Panero|Leopoldo María|Unknown|Unknown|Leopoldo María Panero|Leopoldo María Panero Blanc (Madrid, 16 de junio de 1948-Las Palmas de Gran Canaria, 5 de marzo de 2014)[1]​ fue un escritor español, encuadrado en la poesía española contemporánea dentro del grupo de los «Novísimos». Fue el arquetipo de un malditismo cultivado[2]​ tanto como repudiado, pero ese malditismo no le impidió ser el primer miembro de su generación en incorporarse a la nómina de clásicos de la editorial Cátedra,[3]​ contar con una importante biografía[4]​ e insertarse en la historia literaria, las antologías y los programas académicos.|https://es.wikipedia.org/wiki/Leopoldo_Mar%C3%ADa_Panero|Ensayistas de España del siglo XX,Ensayistas de España del siglo XXI,Escritores de España del siglo XX,Escritores de España del siglo XXI,Escritores en español del siglo XX,Escritores en español del siglo XXI,Escritores homosexuales de España,Fallecidos en 2014,Fallecidos en Las Palmas de Gran Canaria,Hombres,Nacidos en 1948,Nacidos en Madrid,Nueve novísimos poetas españoles,Poesía española contemporánea,Poetas de España del siglo XX,Poetas de España del siglo XXI,Poetas malditos|Edgar Allan Poe,Gérard de Nerval,Juan Luis Panero,Leopoldo Panero,Pere Gimferrer,Rafael Sánchez Ferlosio,William Blake|Mexico|Romanticismo|20.000 Leguas de viaje submarino|abbb406c-a028-476b-bd1b-225163fa272b|Sagan.png|tenquita.mp3
916a5a40-56dd-4c4a-baac-9946b2fd220f|Parra, Josefa|Parra|Josefa|Unknown|Unknown|Josefa Parra|Josefa Parra Ramos  (Jerez de la Frontera, 1965) es una poeta y escritora española.|https://es.wikipedia.org/wiki/Josefa_Parra|Alumnado de la Universidad de Cádiz,Escritores en español del siglo XXI,Familia Parra,Mujeres,Nacidos en 1965,Nacidos en Jerez de la Frontera,Personas vivas,Poetas de Jerez,Poetas de la provincia de Cádiz||Unknown|Unknown|I -Del tacto|2d0891da-1f0c-4367-9806-b13b4296f00f|Sagan.png|tenquita.mp3
c6902eb2-36a5-4323-b2bc-9b6a674a6326|Pasolini, Pier Paolo|Pasolini|Pier Paolo|Unknown|Unknown|Pier Paolo Pasolini|Pier Paolo Pasolini (Bolonia, Emilia-Romaña, 5 de marzo de 1922-Ostia, Lacio, 2 de noviembre de 1975) fue un escritor y director de cine italiano. Hombre polifacético y personaje controvertido, fue uno de los artistas más reconocidos de su generación, como poeta y como realizador cinematográfico. Pero también se distinguió como actor, periodista, ensayista, novelista y activista político; en menor medida, como dramaturgo y pintor. Su asesinato provocó conmoción en Italia y el resto del mundo. La autoría y las circunstancias de su asesinato siguen siendo objeto de debate.|https://es.wikipedia.org/wiki/Pier_Paolo_Pasolini|Activistas provida,Activistas provida de Italia,Actores gais de Italia,Antifascistas de Italia,Asesinatos en Italia,Ateos de Italia,Ateos provida,Causa de muerte no esclarecida,Cineastas asesinados,Comunistas LGBT,Comunistas de Italia,Críticos de Italia,Directores de cine LGBT de Italia,Directores de cine de Italia,Directores de comedia erótica italiana,Ensayistas de Italia del siglo XX,Escritores LGBT de Italia,Escritores asesinados,Escritores de Italia del siglo XX,Escritores en friulano,Escritores en italiano del siglo XX,Escritores gais,Fallecidos en 1975,Fallecidos en Ostia,Historia LGBT de Italia,Hombres,Marxistas de Italia,Nacidos en 1922,Nacidos en Bolonia,Novelistas de Italia del siglo XX,Personas homosexuales de Italia,Pier Paolo Pasolini,Poetas de Italia del siglo XX|Arthur Rimbaud,Juan Carlos Abril,Marqués de Sade|Italia|Unknown|A algunos radicales|6210f4bc-cc02-41a7-8617-0001e6bb2c81|Sagan.png|tenquita.mp3
f7212f94-40bb-4757-8a9d-28b7cd79fe65|Pavese, Cesar|Pavese|Cesar|Unknown|Unknown|Cesar Pavese||Unknown|Unknown||Unknown|Unknown|Alter Ego|8ff62736-281a-4e00-8b66-084e867956cd|Sagan.png|tenquita.mp3
6d91cdc6-009f-47a5-81fb-99f9b2c29bdc|Paz Castillo, Fernando|Paz Castillo|Fernando|Unknown|Unknown|Fernando Paz Castillo|Fernando Paz Castillo (Caracas, 11 de abril de 1893-Caracas, 30 de julio de 1981) fue un poeta, crítico literario, diplomático y educador venezolano. Es considerado uno de los principales representantes de la Generación de 1918, además de miembro fundador del Círculo de Bellas Artes. En 1967 fue galardonado con el Premio Nacional de Literatura.|https://es.wikipedia.org/wiki/Fernando_Paz_Castillo|Caraqueños,Diplomáticos de Venezuela,Embajadores de Venezuela en Ecuador,Escritores de Venezuela del siglo XX,Fallecidos en 1981,Generación del 18,Hombres,Miembros de la Academia Venezolana de la Lengua,Nacidos en 1893,Poetas de Venezuela del siglo XX,Premio Nacional de Literatura de Venezuela,Profesores de Venezuela|Rómulo Gallegos|Unknown|Unknown|Cuando mi hora sea llegada|7c6f45c1-1d9d-4683-8024-c08b084a54cb|Sagan.png|tenquita.mp3
62f13375-7081-40af-b3bf-24424a1090ff|Paz Pasamar, Pilar|Paz Pasamar|Pilar|Unknown|Unknown|Pilar Paz Pasamar|"Pilar Paz Pasamar (Jerez de la Frontera, 13 de febrero de 1932-Cádiz, 7 de marzo de 2019) fue una poeta española. Miembro de la rama gaditana de la generación poética de 1950, continuadora de la lírica de estirpe simbolista y juanramoniana. Recibió un accésit del Premio Adonais de Poesía por Los buenos días (1954). Entre otras distinciones (miembro de la Real Academia Hispano Americana de Cádiz desde 1963, Hija Adoptiva de la ciudad de Cádiz en 2005, Premio Meridiana del Instituto Andaluz de la Mujer en 2005), destaca su inclusión en la sección de “Nombres propios” del Centro Virtual Cervantes. Fue nombrada Autora del año 2015 por el Centro Andaluz de las Letras de la Junta de Andalucía. El ayuntamiento de su ciudad natal concede anualmente el premio de relatos cortos y poesía para mujeres ""Pilar Paz Pasamar""."|https://es.wikipedia.org/wiki/Pilar_Paz_Pasamar|Escritores de España del siglo XX,Escritores de España del siglo XXI,Escritores de Jerez,Escritores en español del siglo XXI,Fallecidos en 2019,Fallecidos en Cádiz,Mujeres,Nacidos en 1933,Nacidos en Jerez de la Frontera,Poetas de España del siglo XX,Poetas de España del siglo XXI,Poetas de Jerez,Poetisas de España|Antonio Machado,Carlos Bousoño,Carmen Conde,Concha Lagos,Dámaso Alonso,Gerardo Diego,Gloria Fuertes,Gustavo Adolfo Bécquer,José Manuel Caballero Bonald,José María Pemán,Juan Ramón Jiménez,Pablo García Baena,Pedro Salinas,Rafael Alberti,Ricardo Molina,Rubén Darío,Vicente Aleixandre|Unknown|Romanticismo|Amantes en la orilla|6dfdb6dc-dc63-4df6-aa2a-9ac81a27cdd5|Sagan.png|tenquita.mp3
fdd5ac88-b0b8-47c8-947c-8673b0d49999|Pellegrini, Aldo|Pellegrini|Aldo|Unknown|Unknown|Aldo Pellegrini|Aldo Pellegrini (Rosario, provincia de Santa Fe, 1903 – 1973) fue un poeta, dramaturgo, ensayista y crítico de arte argentino.|https://es.wikipedia.org/wiki/Aldo_Pellegrini|Críticos de arte de Argentina,Dramaturgos de Argentina,Escritores de Rosario (Argentina),Fallecidos en 1973,Hombres,Nacidos en 1903,Nacidos en Rosario (Argentina),Poetas de la provincia de Santa Fe|André Breton|Santa|Dramaturgia|Alguien que despierta|481f12e2-bfd4-438a-848f-7bf70a293ec0|Sagan.png|tenquita.mp3
e0264c36-104f-46c5-a9f8-9f9503cdbfbf|Pessanha, Camilo|Pessanha|Camilo|Unknown|Unknown|Camilo Pessanha|Camilo de Almeida Pessanha (Coímbra, 7 de septiembre de 1867-Macao, 1 de marzo de 1926) fue un poeta y traductor portugués.|https://es.wikipedia.org/wiki/Camilo_Pessanha|Escritores de Portugal del siglo XIX,Escritores de Portugal del siglo XX,Fallecidos en 1926,Hombres,Nacidos en 1867,Nacidos en Coímbra,Poetas de Portugal del siglo XIX,Poetas de Portugal del siglo XX,Poetas del Simbolismo,Traductores de Portugal del siglo XIX,Traductores de Portugal del siglo XX|Fernando Pessoa|Portugal|Unknown|A lo lejos los barcos de flores|4766d6bd-6a9e-4a40-93a0-d917b5a4794e|Sagan.png|tenquita.mp3
50773404-bb96-4e3d-9889-67c6178708ac|Pino, Francisco|Pino|Francisco|Unknown|Unknown|Francisco Pino|Francisco Pino (Valladolid, España, 18 de enero de 1910 - íd., 22 de octubre de 2002) fue un poeta español.|https://es.wikipedia.org/wiki/Francisco_Pino|Alumnos de Derecho de la Universidad de Valladolid,Escritores de España del siglo XX,Escritores de Valladolid,Escritores en español,Fallecidos en 2002,Fallecidos en Valladolid,Hombres,Literatura de vanguardia,Nacidos en 1910,Nacidos en Valladolid,Poesía moderna,Poetas de España del siglo XX,Poetas de la provincia de Valladolid,Premios Castilla y León de las Letras|Edgar Allan Poe,Federico García Lorca,Jorge Guillén,Paul Valéry,Rafael Alberti|España|Unknown|Advertencia|28710afa-9418-4e21-bc29-4df1c3235463|Sagan.png|tenquita.mp3
6cb2b80d-665c-43e3-9825-cd670071ca7f|Plaza, Antonio|Plaza|Antonio|Unknown|Unknown|Antonio Plaza|Antonio Plaza puede referirse a:Antonio Plaza Llamas (1833-1882), militar y político mexicano;Antonio José Plaza (1909-1987), arzobispo argentino.|https://es.wikipedia.org/wiki/Antonio_Plaza|Unknown||Mexico|Militar|A...|a93b5b8e-7878-4673-ae93-c40e0e79352e|Sagan.png|tenquita.mp3
80146b14-468f-4c1e-a4e5-05e3e5092f2c|Poemas sensuales #1|Poemas sensuales #1|Unknown|Unknown|Unknown| Poemas sensuales #1||Unknown|Unknown||Unknown|Unknown|Al otro lado de mi voz|aa7f3c9a-04e8-4cd2-99e6-83334014dbf6|poe.png|tenquita.mp3
3cf20491-42f8-4a84-a338-7ceaf056ed39|Poemas sensuales #2|Poemas sensuales #2|Unknown|Unknown|Unknown| Poemas sensuales #2||Unknown|Unknown||Unknown|Unknown|Ahora que te quiero|42541a38-5f14-4d8d-9f55-9e6e2b49a692|poe.png|tenquita.mp3
99227a17-d471-4e2d-ac79-dd8d8d66fd29|Poemas sensuales #3|Poemas sensuales #3|Unknown|Unknown|Unknown| Poemas sensuales #3||Unknown|Unknown||Unknown|Unknown|Abismo|bcec2ea5-08e2-4003-b7d4-b270286e0d30|poe.png|tenquita.mp3
53f6c593-7748-4c4c-b81b-fc419b0ce4bc|Poemas sueltos #1|Poemas sueltos #1|Unknown|Unknown|Unknown| Poemas sueltos #1||Unknown|Unknown||Unknown|Unknown|A María Kempelfeldt|becd816f-50ab-4ba7-95fd-099f160d6ece|poe.png|tenquita.mp3
e175271b-5ba4-422f-b8fa-e1ac4f2fe51d|Poemas sueltos #2|Poemas sueltos #2|Unknown|Unknown|Unknown| Poemas sueltos #2||Unknown|Unknown||Unknown|Unknown|Abandonada a su dolor|742db3af-664b-4db7-885e-8f27d0dde9da|poe.png|tenquita.mp3
c18250e6-8ab3-4bd4-95fa-3cfffdd6841c|Poemas sueltos #3|Poemas sueltos #3|Unknown|Unknown|Unknown| Poemas sueltos #3||Unknown|Unknown||Unknown|Unknown|A las formas|4a0e3c02-7fb3-4dfb-af55-3d131d46103b|poe.png|tenquita.mp3
